N;p;q;found_divisor;time;divisor_equal;base_size
212875362134668543;971305639;219164137;219164137;0.0489501953125;True;30
501293383;213589;2347;2347;0.0;True;18
2838954922241;1592947;1782203;1782203;0.0029959678649902344;True;21
648618671616437;267609229;2423753;2423753;0.009003639221191406;True;28
875482772233309;11676499;74978191;11676499;0.9773633480072021;True;28
1432779501288647;20465647;70009001;20465647;0.0039958953857421875;True;27
519639929;16661;31189;16661;0.0;True;15
6771129343889;3904759;1734071;1734071;0.0029964447021484375;True;23
63465476966529601;251613377;252234113;252234113;0.053945064544677734;True;29
2818625474153201;130558003;21589067;21589067;16.287173748016357;True;27
161303533;21701;7433;21701;0.00099945068359375;True;15
3298303;5051;653;5051;0.0;True;16
15493061;9629;1609;1609;0.0;True;14
9132223;5813;1571;1571;0.0010123252868652344;True;13
148979803350239759;671578891;221835149;671578891;0.01898026466369629;True;30
379921;71;5351;71;0.0;True;13
1892098849;32257;58657;58657;0.0;True;16
1022675534512147;31791367;32168341;31791367;0.6085450649261475;True;25
793171;389;2039;2039;0.0;True;11
105124687;12853;8179;12853;0.0010027885437011719;True;14
48096286930177973;252483181;190493033;190493033;0.024974346160888672;True;28
14434558360543;2012893;7171051;2012893;0.031963348388671875;True;24
663847;701;947;701;0.0;True;10
303813225173274233;301233937;1008562409;301233937;0.009985208511352539;True;30
322491563717;1849711;174347;174347;0.0019981861114501953;True;21
3284669521187;1681403;1953529;1953529;0.0029973983764648438;True;21
1715931419;49549;34631;34631;0.0;True;16
676955409652159579;798999151;847254229;798999151;0.06692767143249512;True;30
348167;421;827;421;0.0;True;11
49728161329373;14700761;3382693;3382693;0.0069980621337890625;True;24
32146027;4813;6679;4813;0.0;True;13
4281;3;1427;3;0.0;True;12
220264629593;537413;409861;409861;0.001009225845336914;True;20
1292920849841807;44755603;28888469;44755603;0.008991241455078125;True;26
60479;197;307;197;0.0;True;13
16548817;5081;3257;3257;0.0;True;13
473064709783;3322807;142369;142369;0.0;True;22
19256763863;172981;111323;172981;0.0009987354278564453;True;19
194552563879;593711;327689;593711;0.026959896087646484;True;20
3593941104463;5722499;628037;628037;0.0019979476928710938;True;23
45956407487;25301;1816387;25301;0.0;True;21
3250409;1823;1783;1823;0.0;True;11
281341;797;353;353;0.0;True;10
95423784975040751;133530911;714619441;714619441;0.014997720718383789;True;30
59169486997073;11124403;5318891;5318891;0.009989738464355469;True;24
2412677399131;1729591;1394941;1394941;0.06793093681335449;True;21
1249907;2039;613;2039;0.0;True;11
12968368027;19013;682079;19013;0.0009987354278564453;True;20
1994017;2593;769;769;0.0;True;12
132762732063382103;188853689;702992527;188853689;0.0319676399230957;True;30
9162309552234359;89374399;102516041;102516041;0.14785313606262207;True;28
7706553154247;8664023;889489;889489;0.004994392395019531;True;24
228015806769221;9836209;23181269;9836209;0.2936995029449463;True;25
5163424632765101;26613809;194012989;194012989;0.03596305847167969;True;28
10904310269;410353;26573;26573;0.0009992122650146484;True;19
451458536119;932887;483937;483937;0.01298666000366211;True;20
12248161;3313;3697;3697;0.0;True;12
495493;773;641;641;0.0;True;10
614269;499;1231;1231;0.0;True;11
4277069;1069;4001;4001;0.0;True;12
9644133049;78623;122663;78623;0.001009225845336914;True;17
13561979;18253;743;743;0.0;True;16
70583876411;15137;4663003;15137;0.0;True;23
7631;587;13;13;0.0;True;11
46258016744623;18898279;2447737;18898279;0.007008552551269531;True;25
328110077831;322433;1017607;1017607;0.0010042190551757812;True;20
39506797425794329;244584619;161526091;244584619;0.01596975326538086;True;28
721603;457;1579;1579;0.0009992122650146484;True;11
1012082167;43331;23357;23357;0.0;True;16
192509;311;619;311;0.0;True;11
10336962538417;6429103;1607839;6429103;0.0019974708557128906;True;23
1473;491;3;3;0.0;True;10
4352116134998363;112604257;38649659;38649659;0.003995418548583984;True;27
3871059270341453;103262759;37487467;37487467;1.0113706588745117;True;27
3311194963;472151;7013;7013;0.0;True;19
17462339;56149;311;311;0.0;True;16
33532435690337999;129833537;258272527;258272527;0.028970718383789062;True;28
2582037556377527;23842369;108296183;23842369;0.009989500045776367;True;27
6973581144581;1011797;6892273;6892273;0.0939035415649414;True;24
9304707029887;3405547;2732221;3405547;0.003995656967163086;True;23
6157;131;47;131;0.0;True;10
7054681909333;1129763;6244391;1129763;0.0;True;23
160936277;28961;5557;5557;0.0;True;15
1193556899657;635263;1878839;635263;0.0009992122650146484;True;22
34476402095299;7280831;4735229;4735229;0.00899052619934082;True;23
8210942651;66529;123419;66529;0.0;True;17
95627655866671;2011907;47530853;2011907;0.23574614524841309;True;26
36483060964907;6444271;5661317;6444271;0.0029859542846679688;True;23
7693897;1889;4073;4073;0.0;True;12
6041053664057;1792979;3369283;1792979;0.003995656967163086;True;22
514062589;21499;23911;21499;0.0;True;15
2564700381101;1411519;1816979;1816979;0.0009987354278564453;True;21
4847;37;131;37;0.0;True;10
32124547252037;1118851;28712087;1118851;0.0039958953857421875;True;25
3515581;1277;2753;1277;0.0;True;14
32703344714866769;177238643;184515883;177238643;0.02298903465270996;True;29
46567798561409;13392061;3477269;13392061;0.027971982955932617;True;24
30157018939;102701;293639;102701;0.0019974708557128906;True;19
2012451151;46061;43691;46061;0.0009984970092773438;True;16
5650824688657;4927141;1146877;1146877;0.003996133804321289;True;23
143237;631;227;227;0.0;True;10
45901110388025183;446443379;102815077;102815077;0.13886046409606934;True;29
4948216219;79193;62483;79193;0.0009946823120117188;True;17
793;13;61;13;0.0;True;10
27545101209943;2852581;9656203;2852581;0.28070807456970215;True;24
743568857802203;18213311;40825573;40825573;0.004994630813598633;True;27
415277;263;1579;263;0.0;True;12
46424760084198803;219479093;211522471;219479093;0.027983427047729492;True;28
174646229;11633;15013;15013;0.0;True;14
1342459;3803;353;353;0.0;True;15
9230576347;423091;21817;21817;0.0009961128234863281;True;19
504351033773231;63563567;7934593;7934593;0.0019981861114501953;True;26
664681;6581;101;101;0.0;True;13
1483949;947;1567;947;0.0;True;11
15004975881971;4086811;3671561;4086811;0.002989530563354492;True;22
588644933;7309;80537;7309;0.0;True;17
20213170129;77041;262369;77041;0.0;True;19
214473100001;445789;481109;481109;0.003995656967163086;True;22
77867249;6269;12421;12421;0.0;True;14
27075761340587;31076593;871259;871259;0.003996133804321289;True;25
12559956335678251;134333611;93498241;93498241;0.01697254180908203;True;28
31055389763;185917;167039;167039;0.0;True;19
10567247751202487;109666033;96358439;96358439;0.015996694564819336;True;28
5630730492008543;81997607;68669449;68669449;0.016968250274658203;True;28
291205763417;336397;865661;336397;0.0029969215393066406;True;20
80167405277;24473;3275749;24473;0.0;True;22
13875448224007;2946067;4709821;2946067;0.002996683120727539;True;23
95676296033;188863;506591;188863;0.0;True;19
704538185969;796217;884857;884857;0.0069844722747802734;True;22
2477151316819;625697;3959027;625697;0.00099945068359375;True;22
6738476403641;3193789;2109869;2109869;0.004994869232177734;True;22
383643742919;724303;529673;724303;0.002997159957885742;True;20
18024886877;232103;77659;232103;0.0;True;18
923236525199;1914503;482233;482233;0.01197504997253418;True;21
26534587433171;5729593;4631147;5729593;0.0;True;23
2999798587;51827;57881;51827;0.0;True;16
38129826969007909;265385849;143676941;143676941;0.6332166194915771;True;28
9299027;2887;3221;2887;0.0;True;12
42388847576643611;517765483;81868817;81868817;0.08190202713012695;True;30
1334862614441;2086639;639719;639719;0.0029969215393066406;True;21
244999;727;337;337;0.0;True;10
4025468133453551;116904119;34433929;34433929;0.21679115295410156;True;27
316220535169002083;610402591;518052413;518052413;0.11887884140014648;True;30
1140329;1217;937;937;0.0;True;11
2112144072347;743933;2839159;2839159;0.002004384994506836;True;23
1761735167177;1079527;1631951;1079527;0.0029969215393066406;True;23
586307;887;661;887;0.0;True;11
53877823981;156967;343243;156967;0.0009992122650146484;True;19
101329169;8263;12263;12263;0.0;True;15
866126599783;1048601;825983;825983;0.004995107650756836;True;22
46200756181;335009;137909;335009;0.0009989738464355469;True;19
262414040908507;12179603;21545369;21545369;0.14984583854675293;True;25
39237913591391;6582119;5961289;5961289;0.0020017623901367188;True;23
510879913;23297;21929;21929;0.0;True;15
90224218362809;11491243;7851563;11491243;0.0049817562103271484;True;27
1984469;1523;1303;1303;0.0;True;11
374561828671;461561;811511;461561;0.0009982585906982422;True;20
9453966133;40819;231607;40819;0.0;True;19
38386929825132433;505016579;76011227;76011227;0.02697157859802246;True;29
274673463668735119;536168821;512289139;536168821;0.00699305534362793;True;29
1688647993391;1260583;1339577;1339577;0.00099945068359375;True;21
396553;541;733;541;0.0;True;13
446005316789;486041;917629;486041;0.001997709274291992;True;21
500141;331;1511;1511;0.0;True;11
94371059;65581;1439;65581;0.0;True;17
5868005894281;3333509;1760309;3333509;0.002980947494506836;True;23
41377397;20393;2029;2029;0.0;True;15
1287393482261527;70248953;18326159;18326159;0.036948442459106445;True;28
1811108159526353;59972131;30199163;59972131;0.010003328323364258;True;26
7842142241;120851;64891;64891;0.0009987354278564453;True;17
64053118133;261641;244813;261641;0.0009989738464355469;True;20
151129603;1531;98713;1531;0.0;True;17
1165426621;25111;46411;46411;0.0;True;16
1019633;1187;859;1187;0.0;True;11
273905663;10589;25867;10589;0.002996683120727539;True;16
155435170774669;131192059;1184791;1184791;0.0;True;27
11262322051;97849;115099;97849;0.0;True;17
5420076901691;1417363;3824057;1417363;0.001978158950805664;True;22
5081800813;94709;53657;53657;0.0009984970092773438;True;17
68465828064119;8420771;8130589;8130589;0.3136789798736572;True;24
344781625273;496999;693727;693727;0.0;True;21
3878421308563;1391627;2786969;1391627;0.0009982585906982422;True;24
55177497975433741;222412907;248085863;222412907;14.087267637252808;True;30
540443;1531;353;1531;0.0;True;11
10643012927;224759;47353;47353;0.0009987354278564453;True;18
55840935557663;4804159;11623457;11623457;0.25174736976623535;True;25
4051831713244607;9919243;408481949;9919243;0.008989810943603516;True;29
52946213;2707;19559;2707;0.0;True;15
1964081854688753;55568687;35345119;35345119;0.026991844177246094;True;26
294843396049637;23337911;12633667;12633667;0.003992795944213867;True;27
14270213;3137;4549;3137;0.0;True;13
4023419;983;4093;983;0.0;True;12
58636422944537;1170497;50095321;1170497;0.004995107650756836;True;27
2299621;821;2801;821;0.0;True;12
182272752191;349387;521693;349387;0.07991862297058105;True;19
378744676487;525457;720791;525457;0.0019974708557128906;True;21
48319245439910507;284520871;169826717;284520871;0.0389554500579834;True;30
4418820424637;10854839;407083;407083;0.00099945068359375;True;24
10779037643219;654169;16477451;654169;0.0039958953857421875;True;24
260299778377;949019;274283;274283;0.014984607696533203;True;20
151212023;12923;11701;11701;0.0;True;15
155851769;6883;22643;6883;0.0;True;15
21583702267723;7060237;3057079;7060237;0.002971172332763672;True;23
74193246340303;16395091;4525333;4525333;0.00699305534362793;True;25
7586899;3929;1931;1931;0.0009989738464355469;True;12
11231841251;94529;118819;94529;0.0;True;18
25086994631183;5009651;5007733;5007733;0.0030095577239990234;True;28
5413742536485091;70995607;76254613;70995607;0.01298666000366211;True;27
8722976626037;3497993;2493709;3497993;0.0029976367950439453;True;22
6547169011;236813;27647;27647;0.0009989738464355469;True;18
2897511164963;1713043;1691441;1691441;0.12087559700012207;True;21
825119753;14713;56081;14713;0.0009987354278564453;True;16
198437467528777;18872911;10514407;18872911;0.009990215301513672;True;25
1926887;821;2347;821;0.0;True;12
518835374243946979;512862491;1011646169;512862491;0.0829155445098877;True;30
2382661;1823;1307;1307;0.0;True;12
108968501384437;1699781;64107377;1699781;0.0019822120666503906;True;26
2374991;1181;2011;2011;0.0;True;11
6533041;1583;4127;4127;0.0;True;13
68572515817747;3046427;22509161;22509161;0.019967317581176758;True;25
320648309617;710441;451337;710441;0.0030095577239990234;True;21
1043946092619803;27260837;38294719;38294719;0.009989023208618164;True;27
1327991443;30133;44071;30133;0.0;True;16
533087;601;887;887;0.0;True;11
871807;271;3217;271;0.0;True;13
83887207807534909;477881471;175539779;477881471;0.012000083923339844;True;30
20370582428775779;218260123;93331673;218260123;0.02197718620300293;True;29
11255654507;212447;52981;52981;0.004995584487915039;True;18
195107659840699;7482283;26075953;26075953;0.003996133804321289;True;25
318943;197;1619;197;0.0;True;12
58118096612547799;310673833;187071103;187071103;0.02199101448059082;True;29
445673;1277;349;349;0.0;True;12
95989284397;359633;266909;266909;0.0010123252868652344;True;23
27822543851;77237;360223;77237;0.0009987354278564453;True;20
251683044271;256639;980689;256639;0.0009996891021728516;True;20
280993543;15121;18583;15121;0.0009989738464355469;True;15
1035169;3533;293;293;0.0;True;12
3713377;1021;3637;3637;0.0;True;13
29624398693868071;31633883;936476837;31633883;0.03095555305480957;True;30
448711;563;797;563;0.0009999275207519531;True;10
7364847623443;1957663;3762061;3762061;0.008002996444702148;True;22
770403077;50101;15377;15377;0.0;True;19
15721884922573;2312881;6797533;2312881;0.001998424530029297;True;23
246327629;6427;38327;6427;0.0;True;16
150783263;13883;10861;10861;0.0;True;14
361847;59;6133;6133;0.0;True;13
1893209257;53591;35327;53591;0.003009319305419922;True;16
3076750714579;1828903;1682293;1828903;0.0019981861114501953;True;21
11262262931048243;99699623;112961941;99699623;0.02297806739807129;True;28
90518008363597;2707373;33433889;2707373;0.004995584487915039;True;25
231050447;7907;29221;7907;0.0;True;15
418679;683;613;683;0.0;True;10
3193316668447;1909183;1672609;1672609;0.0029954910278320312;True;21
211846703523073;14573963;14535971;14573963;1.6704094409942627;True;25
196767034187359;6194413;31765243;6194413;0.008005857467651367;True;25
717080813119439;21295837;33672347;21295837;0.01898026466369629;True;26
11527721;1697;6793;1697;0.0;True;13
264181261176769;33131773;7973653;33131773;0.011987686157226562;True;25
103923483913;383837;270749;270749;0.001998424530029297;True;19
11998037;12107;991;991;0.0;True;14
22724456173499;7081637;3208927;3208927;0.0029969215393066406;True;24
116133449;4073;28513;4073;0.0;True;17
1020286537838713;193108847;5283479;5283479;0.005993843078613281;True;28
23334155269619;1790309;13033591;1790309;0.003996133804321289;True;25
654360058381;601093;1088617;601093;0.0009989738464355469;True;21
24914996369;204233;121993;204233;0.0009992122650146484;True;18
14591782498739;5292191;2757229;2757229;0.003995180130004883;True;23
21786151071753239;109227457;199456727;199456727;0.04195833206176758;True;28
6795961;3803;1787;1787;0.0;True;12
16275388577947;8033591;2025917;2025917;0.7387428283691406;True;23
72978565060223;7332023;9953401;9953401;0.004994630813598633;True;24
20221081017321841;201846439;100180519;201846439;0.0189669132232666;True;28
317389;433;733;433;0.0;True;11
9991346957;105817;94421;105817;0.0;True;17
46433;787;59;59;0.0;True;10
51560582597;163411;315527;163411;0.0009992122650146484;True;19
8086439;1231;6569;1231;0.0;True;14
1456611867028319;34357597;42395627;34357597;0.011002540588378906;True;26
